Secondary 0 muon ke=1177.11 (x,y,z)= 75.2861 25.3364 0 (m)
Secondary 0 muon ke=345.063 (x,y,z)= -126.884 133.539 0 (m)
Secondary 0 muon ke=1458.39 (x,y,z)= 29.7034 38.8584 0 (m)
Secondary 0 muon ke=812.568 (x,y,z)= -41.4859 125.382 0 (m)
Secondary 0 muon ke=98.914 (x,y,z)= -105.507 60.4367 0 (m)
Secondary 1 muon ke=539.704 (x,y,z)= -90.8679 -118.452 0 (m)
Secondary 0 muon ke=5781.86 (x,y,z)= 59.9057 -4.60038 0 (m)
Secondary 0 muon ke=543.158 (x,y,z)= -101.799 -85.3474 0 (m)
Secondary 3 muon ke=1116.92 (x,y,z)= -144.15 19.6237 0 (m)
Secondary 0 muon ke=293.454 (x,y,z)= -126.792 2.99826 0 (m)
Secondary 0 muon ke=1413.5 (x,y,z)= -10.2399 -45.3584 0 (m)
Secondary 0 muon ke=404.247 (x,y,z)= -106.129 86.446 0 (m)
Secondary 0 muon ke=435.004 (x,y,z)= 55.2092 67.2389 0 (m)
Secondary 0 muon ke=1017.14 (x,y,z)= 60.0156 -118.415 0 (m)
Secondary 0 muon ke=789.47 (x,y,z)= 42.8591 94.9052 0 (m)
Secondary 0 muon ke=320.557 (x,y,z)= 84.6242 132.001 0 (m)
Secondary 0 muon ke=807.366 (x,y,z)= -146.997 112.867 0 (m)
Secondary 1 muon ke=714.821 (x,y,z)= 57.2782 128.641 0 (m)
Secondary 0 muon ke=1178.02 (x,y,z)= -123.67 19.6878 0 (m)
Secondary 0 muon ke=1888.28 (x,y,z)= 131.287 -131.461 0 (m)
Secondary 0 muon ke=2262.99 (x,y,z)= 40.2774 125.181 0 (m)
Secondary 0 muon ke=3556.13 (x,y,z)= -142.941 -109.791 0 (m)
Secondary 0 muon ke=1818.15 (x,y,z)= 75.1305 -149.204 0 (m)
Secondary 0 muon ke=395.87 (x,y,z)= 3.30038 108.354 0 (m)
Secondary 0 muon ke=24.2268 (x,y,z)= -64.1262 -55.4014 0 (m)
Secondary 0 muon ke=1223.72 (x,y,z)= 116.758 94.5757 0 (m)
Secondary 0 muon ke=641.823 (x,y,z)= -40.6253 -63.3205 0 (m)
Secondary 0 muon ke=249.143 (x,y,z)= 64.7304 -145.047 0 (m)
Secondary 0 muon ke=87.978 (x,y,z)= 110.624 -71.6973 0 (m)
Secondary 0 muon ke=392.954 (x,y,z)= 74.691 27.2224 0 (m)
Secondary 0 muon ke=656.216 (x,y,z)= 128.358 16.9505 0 (m)
Secondary 0 muon ke=2713.44 (x,y,z)= 48.6725 99.3912 0 (m)
Secondary 0 muon ke=1860.36 (x,y,z)= -81.7953 -7.52083 0 (m)
Secondary 0 muon ke=752.889 (x,y,z)= -29.1815 -98.1553 0 (m)
Secondary 0 muon ke=3542.62 (x,y,z)= -135.682 -131.873 0 (m)
Secondary 0 muon ke=495.978 (x,y,z)= -14.03 -106.331 0 (m)
Secondary 0 muon ke=497.569 (x,y,z)= 47.0246 89.6503 0 (m)
Secondary 0 muon ke=279.027 (x,y,z)= 136.853 -79.2502 0 (m)
Secondary 1 muon ke=534.646 (x,y,z)= -76.1924 -24.9794 0 (m)
Secondary 0 muon ke=5141.82 (x,y,z)= -72.2009 84.67 0 (m)
Secondary 0 muon ke=1443.26 (x,y,z)= 31.6076 -136.176 0 (m)
Secondary 0 muon ke=66.3197 (x,y,z)= -132.523 -52.7557 0 (m)
Secondary 0 muon ke=1952.12 (x,y,z)= -64.1353 -48.4803 0 (m)
Secondary 0 muon ke=440.541 (x,y,z)= -16.0167 75.2037 0 (m)
Secondary 0 muon ke=108.185 (x,y,z)= 116.484 -145.587 0 (m)
Secondary 0 muon ke=3806.65 (x,y,z)= -35.2421 -111.009 0 (m)
Secondary 0 muon ke=146.217 (x,y,z)= -61.0501 -107.676 0 (m)
Secondary 0 muon ke=9364.65 (x,y,z)= 17.4906 10.4596 0 (m)
Secondary 0 muon ke=188.886 (x,y,z)= -46.9148 -58.4867 0 (m)
Secondary 0 muon ke=539.416 (x,y,z)= 92.3052 121.574 0 (m)
Secondary 0 muon ke=1121.31 (x,y,z)= -87.9108 104.518 0 (m)
Secondary 0 muon ke=210.538 (x,y,z)= 93.8433 -147.821 0 (m)
Secondary 0 muon ke=2995.37 (x,y,z)= 104.234 89.513 0 (m)
Secondary 0 muon ke=2363.69 (x,y,z)= -85.8967 -51.9225 0 (m)
Secondary 0 muon ke=5419.84 (x,y,z)= 113.179 -8.5645 0 (m)
Secondary 0 muon ke=2268.85 (x,y,z)= -110.478 -63.6593 0 (m)
Secondary 0 muon ke=684.724 (x,y,z)= -93.8433 25.5745 0 (m)
Secondary 0 muon ke=3586.7 (x,y,z)= -54.5409 80.4037 0 (m)
Secondary 3 muon ke=2904.14 (x,y,z)= -96.4891 38.4556 0 (m)
Secondary 0 muon ke=9.04401 (x,y,z)= -56.9395 85.1918 0 (m)
Secondary 0 muon ke=162.116 (x,y,z)= -83.3242 96.4616 0 (m)
Secondary 0 muon ke=185.193 (x,y,z)= 56.6099 12.373 0 (m)
Secondary 0 muon ke=138.236 (x,y,z)= -116.996 112.822 0 (m)
Secondary 0 muon ke=232.384 (x,y,z)= -48.1965 37.3295 0 (m)
Secondary 0 muon ke=891.191 (x,y,z)= 6.58702 -13.1511 0 (m)
Secondary 0 muon ke=1232.71 (x,y,z)= 11.0821 -45.2486 0 (m)
Secondary 0 muon ke=209.387 (x,y,z)= -15.3209 137.87 0 (m)
Secondary 0 muon ke=731.128 (x,y,z)= -5.15884 -141.284 0 (m)
Secondary 0 muon ke=1047.59 (x,y,z)= 53.7352 -72.7959 0 (m)
Secondary 0 muon ke=1477.54 (x,y,z)= -84.8897 59.1641 0 (m)
Secondary 0 muon ke=1448.57 (x,y,z)= 19.578 98.1095 0 (m)
Secondary 0 muon ke=7675.14 (x,y,z)= 121.958 9.79127 0 (m)
Secondary 0 muon ke=1126.45 (x,y,z)= 116.31 33.9605 0 (m)
Secondary 0 muon ke=265.9 (x,y,z)= -107.484 127.891 0 (m)
Secondary 1 muon ke=3039.43 (x,y,z)= -95.7658 48.0042 0 (m)
Secondary 0 muon ke=1213.3 (x,y,z)= 102.348 -54.0007 0 (m)
Secondary 0 muon ke=287.732 (x,y,z)= 63.6043 52.893 0 (m)
Secondary 2 muon ke=894.881 (x,y,z)= 91.5179 -79.3418 0 (m)
Secondary 0 muon ke=288.02 (x,y,z)= -60.217 125.73 0 (m)
Secondary 0 muon ke=162.103 (x,y,z)= 32.9534 95.775 0 (m)
Secondary 1 muon ke=259.813 (x,y,z)= 71.3403 76.4213 0 (m)
Secondary 0 muon ke=1678.75 (x,y,z)= -79.6347 43.326 0 (m)
Secondary 0 muon ke=5307.6 (x,y,z)= -118.717 -7.82294 0 (m)
Secondary 0 muon ke=53.4804 (x,y,z)= -67.5318 102.815 0 (m)
Secondary 0 muon ke=207.524 (x,y,z)= -1.12149 -118.113 0 (m)
Secondary 0 muon ke=1602.45 (x,y,z)= -107.374 134.061 0 (m)
Secondary 0 muon ke=545.652 (x,y,z)= -142.649 138.886 0 (m)
Secondary 0 muon ke=1010.52 (x,y,z)= -113.142 46.0267 0 (m)
Secondary 0 muon ke=50.3181 (x,y,z)= 65.6184 37.9246 0 (m)
Secondary 0 muon ke=1185.46 (x,y,z)= -14.1399 -109.041 0 (m)
Secondary 0 muon ke=619.848 (x,y,z)= 50.8239 83.1045 0 (m)
Secondary 0 muon ke=698.505 (x,y,z)= 127.378 -52.6733 0 (m)
Secondary 0 muon ke=345.121 (x,y,z)= -101.799 60.7113 0 (m)
Secondary 0 muon ke=72.965 (x,y,z)= 24.2928 -23.9632 0 (m)
Secondary 0 muon ke=3088.34 (x,y,z)= 134.894 90.4651 0 (m)
Secondary 0 muon ke=560.198 (x,y,z)= 32.1478 -52.5726 0 (m)
Secondary 0 muon ke=2936.14 (x,y,z)= 50.7416 116.2 0 (m)
Secondary 0 muon ke=237.051 (x,y,z)= -87.151 -50.4852 0 (m)
Secondary 0 muon ke=187.904 (x,y,z)= -36.2767 92.6806 0 (m)
Secondary 0 muon ke=2377.48 (x,y,z)= 29.2914 142.941 0 (m)
Secondary 1 muon ke=234.592 (x,y,z)= -84.4228 12.0342 0 (m)
Secondary 0 muon ke=554.324 (x,y,z)= 85.4939 -35.5717 0 (m)
Secondary 0 muon ke=1792.1 (x,y,z)= 60.2994 139.078 0 (m)
Secondary 0 muon ke=92.0326 (x,y,z)= -26.6181 -28.2477 0 (m)
Secondary 0 muon ke=330.432 (x,y,z)= 113.801 -81.6122 0 (m)
Secondary 0 muon ke=2217.53 (x,y,z)= -33.0083 11.5124 0 (m)
Secondary 0 muon ke=459.686 (x,y,z)= -18.9463 -66.5797 0 (m)
Secondary 0 muon ke=5237.21 (x,y,z)= 25.7301 -42.8774 0 (m)
Secondary 0 muon ke=835.896 (x,y,z)= 42.0992 117.848 0 (m)
Secondary 0 muon ke=7072.67 (x,y,z)= -11.4666 113.041 0 (m)
Secondary 0 muon ke=11412.9 (x,y,z)= -147.336 133.155 0 (m)
Secondary 0 muon ke=8511.52 (x,y,z)= -51.4556 127.451 0 (m)
Secondary 0 muon ke=4760.3 (x,y,z)= -39.0872 128.147 0 (m)
Secondary 0 muon ke=988.32 (x,y,z)= 92.1587 49.4782 0 (m)
Secondary 0 muon ke=221.737 (x,y,z)= -112.84 69.6375 0 (m)
Secondary 1 muon ke=277.783 (x,y,z)= -2.67784 118.708 0 (m)
Secondary 2 muon ke=3884.85 (x,y,z)= 87.5538 40.7718 0 (m)
Secondary 0 muon ke=2165 (x,y,z)= -144.892 -104.884 0 (m)
Secondary 0 muon ke=1131.91 (x,y,z)= 68.2734 -90.1813 0 (m)
Secondary 0 muon ke=547.127 (x,y,z)= 57.4613 -24.1371 0 (m)
Secondary 0 muon ke=522.068 (x,y,z)= -69.7565 103.447 0 (m)
Secondary 0 muon ke=1209.66 (x,y,z)= -34.5281 100.279 0 (m)
Secondary 3 muon ke=363.736 (x,y,z)= -10.4962 43.619 0 (m)
Secondary 7 muon ke=943.824 (x,y,z)= -127.589 -42.8591 0 (m)
Secondary 0 muon ke=885.374 (x,y,z)= -40.9549 71.2396 0 (m)
Secondary 0 muon ke=1131.15 (x,y,z)= 67.5593 -105.543 0 (m)
Secondary 0 muon ke=1389.62 (x,y,z)= 7.52083 -50.6958 0 (m)
Secondary 0 muon ke=285.26 (x,y,z)= -116.841 127.25 0 (m)
Secondary 0 muon ke=286.308 (x,y,z)= -127.241 -101.112 0 (m)
Secondary 0 muon ke=2488.63 (x,y,z)= -121.418 -58.4409 0 (m)
